Table  1 :  Change in  Wholesale  Prices at Peliyagoda Fish Market (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
Variety,,,2024,2025,,% Change   compared to:4th week of  Oct. 2025,, , ,, , ,,,,
Sinhala Name,,Common Name,4th week of Oct.,3rd week of Oct.,4th week of Oct.,Last week ,Last Year,, ,b, , ,,,,
1,තෝරා,Seer (Ni-L),1828.5714285714287,1728.5714285714287,1887.5,0.09194214876033052,0.032226562499999944,, , , ,, , , ,
2,පරව් (ලොකු),Trevally (L),1230,907.1428571428571,1041.6666666666667,0.1482939632545933,-0.1531165311653116,  , , ,  , ,, ,,
3,ගල්මාළු (ලොකු),Rock fish (L),1121.4285714285713,1014.2857142857143,1250,0.23239436619718304,0.11464968152866252, , , , , , ,,,
4,ගල්මාළු (පොඩි),Rock fish (S),816.6666666666666,783.3333333333334,866.6666666666666,0.10638297872340416,0.06122448979591837,, , , , , ,, ,
5,තලපත්,Sail fish,1885.7142857142858,1571.4285714285713,1550,-0.013636363636363575,-0.17803030303030307,, ,,, ,,,,
6,බලයා,Skipjack tuna,735.7142857142857,685.7142857142857,678.5714285714286,-0.01041666666666662,-0.07766990291262132, , , , , ,,,,
7,කෙළවල්ලා,Yellowfin tuna,1241.6666666666667,1100,1283.3333333333333,0.1666666666666666,0.03355704697986565, , ,, , ,,,,
8,සාලයා (මට්ට),Sardinella,383.3333333333333,202.85714285714286,206.42857142857142,0.017605633802816822,-0.4614906832298137,,,, , ,,,,
9,මෝරා,Sharks,835.7142857142857,983.3333333333334,1100,0.11864406779661013,0.31623931623931634,,, , , , ,,,
10,හුරුල්ලා,Herrings,887.5,628.5714285714286,642.8571428571429,0.022727272727272804,-0.27565392354124746,,,, ,,, ,,
11,කුම්බලා,Indian Mackerel,714.2857142857143,600,675,0.125,-0.05500000000000006,,,,,,,,,
12,කාරල්ලා,Pony fish,279.1666666666667,220,233,0.05909090909090909,-0.16537313432835826,, , , ,, , ,,
13,කටුවල්ලා,Katuwalla,,312.5,425,0.36,,, , , ,, ,,, 
14,හාල්මැස්සා,Anchovy,342.85714285714283,293.75,212.5,-0.2765957446808511,-0.3802083333333333,,, , , , ,,,
15,ඉස්සා (M),"Prawns (M) 3""",1578.5714285714287,1585.7142857142858,1625,0.024774774774774733,0.02941176470588229,, , , ,,,,,
16, කොප්පරා,Marlins,2228.5714285714284,1792.857142857143,1750,-0.02390438247011954,-0.2147435897435897,, , , ,, ,,,
17,අලගොඩුවා,Frigate tuna(L),550,570,710,0.24561403508771928,0.2909090909090909,,, ,,,,,,
18,ඇටවල්ලා,Kawakawa,700,735.7142857142857,741.6666666666666,0.008090614886731406,0.05952380952380947,,, , , , , ,,
19,ඇටිස්සා,Red Bream(L),1228.5714285714287,1133.3333333333333,1335.7142857142858,0.17857142857142871,0.08720930232558136,,,,,,,,,
20,බෝල්ලා,Big eye scade,710,516.67,680,0.3161205411577991,-0.04225352112676056,,, , , ,,,,
21,ගින්නටි පරව්,Ginnati Paraw,850,920,1100,0.1956521739130435,0.29411764705882354,, , ,, , ,,,
22,හබරලි,Needle fish,710.7142857142857,742.8571428571429,864.2857142857143,0.16346153846153846,0.2160804020100504, , , , , , ,,,
23,හැඩැල්ලා,Indian Anchovies,1300,1166.6666666666667,,,,, , , , ,,,,
24,ජීලාවා,Barracuda(L),1264.2857142857142,885.7142857142857,1150,0.2983870967741936,-0.09039548022598866,, , , ,, ,,,
25,ලින්නා,Indian Scad(L),525,575,767.8571428571429,0.3354037267080746,0.4625850340136055,, , ,,,,,,
26,ලින්නා,Indian Scad(S),420,450,585.7142857142857,0.30158730158730146,0.3945578231292516,,,, ,,,, ,
27,ලේන පරව්,Rainbow Runner,532.1428571428571,582.1428571428571,657.1428571428571,0.12883435582822086,0.23489932885906042,,, , , , ,,,
28,සුද්දා,Threadfin  Bream,592.8571428571429,771.4285714285714,828.5714285714286,0.07407407407407403,0.397590361445783,,, , , ,,,, 
29,සූඩයා,White Sardinella,249,135.71428571428572,186.25,0.3723684210526315,-0.2520080321285141, ,, ,,, , ,,
30,දැල්ලා,Squids /Cuttle fish(Peeli),1542.857142857143,1583.3333333333333,1450,-0.08421052631578943,-0.0601851851851852,,,,, , ,,,
31,කකුළුවා(L),Sea Crabs(L),1816.6666666666667,2214.285714285714,2125,-0.04032258064516126,0.1697247706422018,, ,, ,,,,,
32,තිලාපියා,Tilapia (M),400,390,,,,,,,, ,,, ,
"Abbreviations :  L - Large, M - Medium, S - Small",,,,,,,,,,, ,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,
,,,,,,,,,,, ,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,, ,,,,
